fiscal_year,subcustomer,customer,MaxOfPSCscore,MaxOfIsOnlyOneSource,MaxOfIsSingleAward,LengthScore,PricingScore,MaxOfIsOfficialPBL,MaxOfIsPerformanceBasedLogistics,ObligatedAmount
2013,DLA,Defense,2,1,0,2,2,NULL,NULL,36511.0856
2013,DLA,Defense,2,1,1,0,0,NULL,NULL,-1601.25
2013,DLA,Defense,2,1,1,1,2,NULL,NULL,53291310.76
2013,DLA,Defense,4,0,0,0,0,NULL,NULL,-541146.7701
2013,DLA,Defense,4,0,0,1,2,NULL,NULL,74280391.88
2013,DLA,Defense,4,0,1,0,2,NULL,NULL,153603095.9
2013,DLA,Defense,4,1,0,0,2,NULL,NULL,286364298.2
2013,DLA,Defense,4,1,1,2,2,NULL,NULL,33414355.18
2013,MDA,Defense,NULL,0,0,0,2,NULL,NULL,19155329.47
2013,MDA,Defense,NULL,0,0,2,0,NULL,NULL,47292251.3
2013,MDA,Defense,NULL,0,1,1,0,NULL,NULL,237066632.6
2013,MDA,Defense,NULL,1,0,1,0,NULL,NULL,111965026.2
2013,MDA,Defense,NULL,1,0,2,2,NULL,NULL,6954272.24
2013,MDA,Defense,NULL,1,1,0,0,NULL,NULL,99084390.01
2013,MDA,Defense,2,0,0,0,2,NULL,NULL,12779252.19
2013,MDA,Defense,2,0,0,2,0,NULL,NULL,268215889.7
2013,MDA,Defense,2,0,1,1,0,NULL,NULL,6010581
2013,MDA,Defense,2,0,1,2,2,NULL,NULL,689497.76
2013,MDA,Defense,2,1,0,2,2,NULL,NULL,12095.17
2013,MDA,Defense,2,1,1,0,0,NULL,NULL,480501100.5
2013,MDA,Defense,4,0,0,0,0,NULL,NULL,311929429.7
2013,MDA,Defense,4,0,0,1,2,NULL,NULL,3256536.797
2013,MDA,Defense,4,0,1,0,2,NULL,NULL,124881
2013,MDA,Defense,4,1,0,0,2,NULL,NULL,3000
2013,MilitaryHealth,Defense,NULL,0,0,2,2,NULL,NULL,2207075435
2013,MilitaryHealth,Defense,NULL,0,1,0,0,NULL,NULL,3786058.42
2013,MilitaryHealth,Defense,NULL,0,1,1,2,NULL,NULL,8329546.589
2013,MilitaryHealth,Defense,NULL,1,0,1,2,NULL,NULL,61012.3213
2013,MilitaryHealth,Defense,2,0,0,1,0,NULL,NULL,2504475.95
2013,MilitaryHealth,Defense,2,0,0,2,2,NULL,NULL,20588080.37
2013,MilitaryHealth,Defense,2,1,0,0,0,NULL,NULL,5441959.5
2013,MilitaryHealth,Defense,2,1,0,1,2,NULL,NULL,7623355.351
2013,MilitaryHealth,Defense,2,1,1,0,2,NULL,NULL,163611
2013,MilitaryHealth,Defense,4,0,0,0,2,NULL,NULL,18172382.47
2013,MilitaryHealth,Defense,4,0,0,2,0,NULL,NULL,7663630.938
2013,MilitaryHealth,Defense,4,0,1,1,0,NULL,NULL,949957
2013,MilitaryHealth,Defense,4,1,0,2,2,NULL,NULL,518812.2813
2013,Navy,Defense,NULL,0,1,2,2,NULL,NULL,48880172.11
2013,Navy,Defense,NULL,1,0,2,2,NULL,NULL,3970590532
2013,Navy,Defense,NULL,1,1,1,2,NULL,NULL,48129022.82
2012,Army,Defense,NULL,0,0,1,2,NULL,NULL,5399692971
2012,Army,Defense,NULL,0,1,0,2,NULL,NULL,9438139923
2012,Army,Defense,NULL,0,1,2,0,NULL,NULL,118547373.7
2012,Army,Defense,NULL,1,0,0,2,NULL,NULL,2256036500
2012,Army,Defense,NULL,1,0,2,0,NULL,NULL,50941315.66
2012,Army,Defense,NULL,1,1,1,0,NULL,NULL,48149319.44
2012,Army,Defense,2,0,0,0,0,NULL,NULL,1496801178
2012,Army,Defense,2,0,0,1,2,NULL,NULL,1271432277
2012,Army,Defense,2,0,1,0,2,NULL,NULL,3215529045
2012,Army,Defense,2,0,1,2,0,NULL,NULL,191251204.6
2012,Army,Defense,2,1,0,0,2,NULL,NULL,1096969135
2012,Army,Defense,2,1,0,2,0,NULL,NULL,71278462.15
2012,Army,Defense,2,1,1,1,0,NULL,NULL,46741186
2012,Army,Defense,2,1,1,2,2,NULL,NULL,1189137.18
2012,Army,Defense,4,0,0,1,0,NULL,NULL,1419665380
2012,Army,Defense,4,0,0,2,2,NULL,NULL,566814498
2012,Army,Defense,4,0,1,0,0,NULL,NULL,1204927826
2012,Army,Defense,4,0,1,1,2,NULL,NULL,229613460.5
2012,Army,Defense,4,1,0,0,0,NULL,NULL,1140707161
2012,Army,Defense,4,1,0,1,2,NULL,NULL,2296391535
2012,Army,Defense,4,1,1,0,2,NULL,NULL,1168968724
2012,Army,Defense,4,1,1,2,0,NULL,NULL,1710203.53
2012,DLA,Defense,NULL,0,0,0,0,NULL,NULL,241363983.2
2012,DLA,Defense,NULL,0,0,1,2,NULL,NULL,121452604.7
2012,DLA,Defense,NULL,0,1,0,2,NULL,NULL,26063053703
2012,DLA,Defense,NULL,1,0,0,2,NULL,NULL,428420711.1
2012,DLA,Defense,NULL,1,1,2,2,NULL,NULL,6090287.99
2012,DLA,Defense,2,0,0,1,2,NULL,NULL,104325100.5
2012,DLA,Defense,2,0,1,0,2,NULL,NULL,607079347.8
2012,DLA,Defense,2,1,0,0,2,NULL,NULL,358736842.1
2012,DLA,Defense,2,1,1,2,2,NULL,NULL,31174570.65
2012,DLA,Defense,4,0,0,1,0,NULL,NULL,18355511.61
2012,DLA,Defense,4,0,0,2,2,NULL,NULL,23228156.97
2012,DLA,Defense,4,0,1,0,0,NULL,NULL,-95369.92
2012,DLA,Defense,4,0,1,1,2,NULL,NULL,291647926.1
2012,DLA,Defense,4,1,0,0,0,NULL,NULL,5360
2012,DLA,Defense,4,1,0,1,2,NULL,NULL,220424862.8
2012,DLA,Defense,4,1,1,0,2,NULL,NULL,604212369.5
2012,MDA,Defense,2,0,0,1,0,NULL,NULL,365141.39
2012,MDA,Defense,2,0,0,2,2,NULL,NULL,328951282.1
2012,MDA,Defense,2,0,1,0,0,NULL,NULL,50658536.55
2012,MDA,Defense,2,1,0,0,0,NULL,NULL,-707780.26
2012,MDA,Defense,2,1,0,1,2,NULL,NULL,364040157
2012,MDA,Defense,2,1,1,0,2,NULL,NULL,3749489
2012,MDA,Defense,2,1,1,2,0,NULL,NULL,15805429.92
2012,MDA,Defense,4,0,0,0,2,NULL,NULL,1870538.95
2012,MDA,Defense,4,0,0,2,0,NULL,NULL,1892760
2012,MDA,Defense,4,0,1,1,0,NULL,NULL,24512405.4
2012,MDA,Defense,4,1,0,1,0,NULL,NULL,-145503.25
2012,MDA,Defense,4,1,1,0,0,NULL,NULL,-2878209.5
2012,MilitaryHealth,Defense,NULL,0,0,0,0,NULL,NULL,3007319341
2012,MilitaryHealth,Defense,2,0,0,0,0,NULL,NULL,18889257.77
2012,MilitaryHealth,Defense,2,0,0,1,2,NULL,NULL,4257837.61
2012,MilitaryHealth,Defense,2,0,1,0,2,NULL,NULL,23218
2012,MilitaryHealth,Defense,2,0,1,2,0,NULL,NULL,1083005
2012,MilitaryHealth,Defense,2,1,0,0,2,NULL,NULL,337664.04
2012,MilitaryHealth,Defense,4,0,0,1,0,NULL,NULL,20000
2012,MilitaryHealth,Defense,4,0,1,0,0,NULL,NULL,3423744.7
2012,MilitaryHealth,Defense,4,1,0,0,0,NULL,NULL,2862071.31
2012,Navy,Defense,NULL,1,1,2,2,NULL,NULL,6833573.78
2012,Navy,Defense,2,0,1,0,0,0,1,8615064.49
2012,Navy,Defense,2,1,0,0,0,0,1,-2912508.83
2012,Other DoD,Defense,2,0,0,0,0,NULL,NULL,149211834.9
2012,Other DoD,Defense,2,0,0,1,2,NULL,NULL,174663953
2012,Other DoD,Defense,2,0,1,0,2,NULL,NULL,857853476.5
2012,Other DoD,Defense,2,0,1,2,0,NULL,NULL,128061574
2012,Other DoD,Defense,2,1,0,0,2,NULL,NULL,137708509.5
2012,Other DoD,Defense,2,1,0,2,0,NULL,NULL,12070894.06
2013,Other DoD,Defense,2,0,0,0,2,NULL,NULL,794176679.4
2013,Other DoD,Defense,2,0,0,2,0,NULL,NULL,212256700.4
2013,Other DoD,Defense,2,0,1,1,0,NULL,NULL,181248351.6
2013,Other DoD,Defense,2,1,0,1,0,NULL,NULL,24388579.82
2013,Other DoD,Defense,2,1,1,0,0,NULL,NULL,21204948.95
2013,Other DoD,Defense,2,1,1,0,2,1,1,-1196306.469
2013,Other DoD,Defense,4,0,0,0,0,NULL,NULL,53896728.93
2013,Other DoD,Defense,4,1,0,0,2,0,1,1497718
2013,Other DoD,Defense,4,1,1,0,0,1,1,67995048.03
2013,Other DoD,Defense,4,1,1,1,0,0,1,-1491422.613
2013,Other DoD,Defense,4,1,1,1,2,1,1,274973
2014,Air Force,Defense,NULL,0,0,1,0,NULL,NULL,950356517.5
2014,Air Force,Defense,NULL,0,0,1,2,1,1,100654.8438
2014,Air Force,Defense,NULL,0,1,0,0,NULL,NULL,1215313391
2014,Air Force,Defense,NULL,1,0,0,0,NULL,NULL,218053195.9
2014,Air Force,Defense,2,0,0,1,0,NULL,NULL,269681595.9
2014,Air Force,Defense,2,0,0,2,2,NULL,NULL,1150236621
2014,Air Force,Defense,2,0,1,0,0,NULL,NULL,288865872.4
2014,Air Force,Defense,2,0,1,1,2,NULL,NULL,84565852.5
2014,Air Force,Defense,2,1,0,0,0,NULL,NULL,123408276.9
2014,Air Force,Defense,2,1,0,1,2,NULL,NULL,335741432.3
2014,Air Force,Defense,2,1,1,0,2,NULL,NULL,407630497.5
2014,Air Force,Defense,2,1,1,2,0,NULL,NULL,54098354.31
2014,Air Force,Defense,4,0,0,0,2,NULL,NULL,1333454149
2014,Air Force,Defense,4,0,0,2,0,NULL,NULL,416615335
2014,Air Force,Defense,4,0,1,1,0,NULL,NULL,62007473.99
2014,Air Force,Defense,4,1,0,1,0,NULL,NULL,95193019.49
2014,Air Force,Defense,4,1,1,0,0,NULL,NULL,423757092.4
2014,Army,Defense,2,0,0,0,0,1,1,27579389.88
2014,Army,Defense,2,0,0,0,2,0,0,-827.56
2014,Army,Defense,2,0,1,0,2,1,1,38006518.82
2014,Army,Defense,2,1,0,0,0,0,1,0
2014,Army,Defense,2,1,0,0,2,1,1,-90.43
2014,Army,Defense,4,0,0,1,0,1,1,-2260240.65
2014,Army,Defense,4,0,0,2,2,1,1,239457339.5
2014,Army,Defense,4,1,0,0,0,1,1,386416198.1
2014,Army,Defense,4,1,0,2,2,0,1,0
2014,Army,Defense,4,1,1,0,2,1,1,39971832.77
2014,DLA,Defense,4,0,0,0,2,1,1,-5000.1
2014,Navy,Defense,NULL,0,0,1,0,NULL,NULL,808839552.6
2014,Navy,Defense,NULL,0,1,0,0,NULL,NULL,807463514.4
2014,Navy,Defense,NULL,1,0,0,0,NULL,NULL,5270020079
2014,Navy,Defense,2,0,0,1,0,NULL,NULL,1159054162
2014,Navy,Defense,2,0,0,2,2,NULL,NULL,805297424.1
2014,Navy,Defense,2,0,1,0,0,NULL,NULL,770087219.5
2014,Navy,Defense,2,0,1,1,2,NULL,NULL,156027075.5
2014,Navy,Defense,2,1,0,0,0,NULL,NULL,494324565
2014,Navy,Defense,2,1,0,1,2,NULL,NULL,1611708100
2014,Navy,Defense,2,1,1,0,2,NULL,NULL,950927330.5
2014,Navy,Defense,2,1,1,2,0,NULL,NULL,94939067.26
2014,Navy,Defense,4,0,0,0,2,NULL,NULL,618404189.7
2014,Navy,Defense,4,0,0,2,0,NULL,NULL,2169150778
2014,Navy,Defense,4,0,1,1,0,NULL,NULL,119780014.9
2014,Navy,Defense,4,0,1,2,2,NULL,NULL,23795404.32
2014,Navy,Defense,4,1,0,1,0,NULL,NULL,769931796.2
2014,Navy,Defense,4,1,0,2,2,NULL,NULL,469431476.3
2014,Navy,Defense,4,1,1,0,0,NULL,NULL,352280471.8
2014,Navy,Defense,4,1,1,1,2,NULL,NULL,124988904.3
2014,Other DoD,Defense,NULL,1,1,2,2,NULL,NULL,63540.1718
2014,Other DoD,Defense,2,0,0,0,0,1,1,-1626827.21
2013,Air Force,Defense,NULL,1,1,2,0,NULL,NULL,4606569.422
2013,Air Force,Defense,2,1,1,2,2,1,1,19925235.75
2013,Air Force,Defense,4,0,0,2,2,1,1,103939448.9
2013,Air Force,Defense,4,1,0,1,2,1,1,196994252
2013,Air Force,Defense,4,1,1,0,2,1,1,251446501.5
2013,Air Force,Defense,4,1,1,1,2,0,1,56881519.96
2013,Air Force,Defense,4,1,1,2,0,1,1,4515477
2013,Army,Defense,NULL,0,0,2,2,1,1,176869.7188
2013,Army,Defense,2,0,0,1,2,NULL,NULL,912177932.4
2013,Army,Defense,2,0,1,0,2,NULL,NULL,2516518126
2013,Army,Defense,2,0,1,2,0,NULL,NULL,139581681.6
2013,Army,Defense,2,1,0,0,2,NULL,NULL,679900744.9
2013,Army,Defense,2,1,0,2,0,NULL,NULL,71366846.48
2013,Army,Defense,2,1,1,1,0,NULL,NULL,19124895.96
2013,Army,Defense,2,1,1,2,2,NULL,NULL,-12624598.36
2013,Army,Defense,4,0,0,1,0,NULL,NULL,989609349.8
2013,Army,Defense,4,0,0,2,2,NULL,NULL,1513486504
2013,Army,Defense,4,0,1,0,0,NULL,NULL,1340338193
2013,Army,Defense,4,0,1,1,2,NULL,NULL,223880489.4
2013,Army,Defense,4,1,0,0,0,NULL,NULL,1725525029
2013,Army,Defense,4,1,0,1,2,NULL,NULL,627385097.6
2013,Army,Defense,4,1,1,0,2,NULL,NULL,801325191.1
2013,Army,Defense,4,1,1,2,0,NULL,NULL,-3449109.228
2013,DLA,Defense,2,1,1,2,2,NULL,NULL,2309577.464
2013,DLA,Defense,4,0,0,2,2,NULL,NULL,7415079.634
2013,DLA,Defense,4,0,1,1,2,NULL,NULL,32691690.8
2013,DLA,Defense,4,1,0,1,2,NULL,NULL,342916458.9
2013,DLA,Defense,4,1,1,0,2,NULL,NULL,334471514.1
2013,MDA,Defense,NULL,0,0,1,0,NULL,NULL,135095975.2
2013,MDA,Defense,NULL,0,1,0,0,NULL,NULL,300828783
2013,MDA,Defense,NULL,1,0,0,0,NULL,NULL,534650578.9
2013,MDA,Defense,2,0,0,2,0,1,1,396389345.8
2013,MilitaryHealth,Defense,2,0,0,0,0,NULL,NULL,86197377.28
2013,MilitaryHealth,Defense,2,0,0,1,2,NULL,NULL,11575527.59
2013,MilitaryHealth,Defense,2,0,1,0,2,NULL,NULL,24856
2013,MilitaryHealth,Defense,2,0,1,2,0,NULL,NULL,1228919
2013,MilitaryHealth,Defense,2,1,0,0,2,NULL,NULL,570410.8703
2013,MilitaryHealth,Defense,4,0,0,1,0,NULL,NULL,0
2013,MilitaryHealth,Defense,4,0,0,2,2,NULL,NULL,25120912.83
2013,MilitaryHealth,Defense,4,0,1,0,0,NULL,NULL,4249661.231
2013,MilitaryHealth,Defense,4,1,0,0,0,NULL,NULL,798465.98
2013,Navy,Defense,2,0,0,0,2,NULL,NULL,1835266664
2013,Navy,Defense,2,0,0,2,0,NULL,NULL,3643454941
2013,Navy,Defense,2,0,1,1,0,NULL,NULL,120010777.3
2013,Navy,Defense,2,0,1,2,2,NULL,NULL,177465956.3
2013,Navy,Defense,2,1,0,1,0,NULL,NULL,253047418.4
2013,Navy,Defense,2,1,0,2,2,NULL,NULL,237362381.1
2013,Navy,Defense,2,1,1,0,0,NULL,NULL,256004604.6
2013,Navy,Defense,2,1,1,1,2,NULL,NULL,80580381.14
2013,Navy,Defense,4,0,0,0,0,NULL,NULL,711862662.3
2013,Navy,Defense,4,0,0,1,2,NULL,NULL,496893486.3
2013,Navy,Defense,4,0,1,0,2,NULL,NULL,555029479.2
2013,Navy,Defense,4,0,1,2,0,NULL,NULL,25337836.84
2013,Navy,Defense,4,1,0,0,2,NULL,NULL,2326095654
2013,Navy,Defense,4,1,0,2,0,NULL,NULL,235795105.6
2013,Navy,Defense,4,1,1,1,0,NULL,NULL,42553924.05
2013,Navy,Defense,4,1,1,2,2,NULL,NULL,94514614.9
2013,Other DoD,Defense,2,0,0,0,0,NULL,NULL,138224850.9
2013,Other DoD,Defense,2,0,0,1,2,NULL,NULL,437519773.7
2013,Other DoD,Defense,2,0,1,0,2,NULL,NULL,629900769.8
2013,Other DoD,Defense,2,0,1,2,0,NULL,NULL,101372315.9
2013,Other DoD,Defense,2,1,0,0,2,NULL,NULL,126904707
2013,Other DoD,Defense,2,1,0,2,0,NULL,NULL,9629827.223
2013,Other DoD,Defense,2,1,1,1,0,NULL,NULL,25898022.99
2013,Other DoD,Defense,2,1,1,2,2,NULL,NULL,10503418.33
2013,Other DoD,Defense,4,0,0,1,0,NULL,NULL,324222575.3
2013,Other DoD,Defense,4,0,0,2,2,NULL,NULL,984037535.3
2012,Other DoD,Defense,2,1,1,1,0,NULL,NULL,3349158.93
2012,Other DoD,Defense,4,0,0,1,0,NULL,NULL,535637441.4
2012,Other DoD,Defense,4,0,0,1,2,1,1,2709132.33
2012,Other DoD,Defense,4,0,1,0,0,NULL,NULL,915913711.5
2012,Other DoD,Defense,4,1,0,0,0,NULL,NULL,113222923.7
2012,Other DoD,Defense,4,1,0,0,2,1,1,7889737.28
2012,Other DoD,Defense,4,1,0,1,2,0,1,4842780.48
2012,Other DoD,Defense,4,1,1,0,2,0,1,-48828.11
2013,Air Force,Defense,NULL,0,0,0,2,NULL,NULL,2884527793
2013,Air Force,Defense,NULL,0,0,2,0,NULL,NULL,1533075363
2013,Air Force,Defense,NULL,0,1,1,0,NULL,NULL,1170282396
2013,Air Force,Defense,NULL,1,0,1,0,NULL,NULL,108278136.8
2013,Air Force,Defense,NULL,1,1,0,0,NULL,NULL,331302952.2
2013,Air Force,Defense,NULL,1,1,0,2,1,1,90740.0281
2013,Air Force,Defense,2,0,0,0,2,NULL,NULL,1928916785
2013,Air Force,Defense,2,0,0,2,0,NULL,NULL,934166256.3
2013,Air Force,Defense,2,0,1,1,0,NULL,NULL,84360750.71
2013,Air Force,Defense,2,0,1,2,2,NULL,NULL,22070408.94
2013,Air Force,Defense,2,1,0,1,0,NULL,NULL,347383243.4
2013,Air Force,Defense,2,1,0,2,2,NULL,NULL,73492429.69
2013,Air Force,Defense,2,1,1,0,0,NULL,NULL,162899690.9
2013,Air Force,Defense,2,1,1,1,2,NULL,NULL,29500751.14
2013,Air Force,Defense,4,0,0,0,0,NULL,NULL,539027508.1
2013,Air Force,Defense,4,0,0,1,2,NULL,NULL,1286364034
2013,Air Force,Defense,4,0,1,0,2,NULL,NULL,1326519416
2013,Air Force,Defense,4,0,1,2,0,NULL,NULL,17250562.43
2013,Air Force,Defense,4,1,0,0,2,NULL,NULL,2621706461
2013,Air Force,Defense,4,1,0,2,0,NULL,NULL,66028291.4
2013,Air Force,Defense,4,1,1,1,0,NULL,NULL,297862047.3
2013,Army,Defense,NULL,0,1,2,2,NULL,NULL,231224129.6
2013,Army,Defense,NULL,1,0,2,2,NULL,NULL,695081019.6
2013,Army,Defense,NULL,1,1,1,2,NULL,NULL,141691263.5
2013,Navy,Defense,2,0,0,0,0,NULL,NULL,973786219.3
2013,Navy,Defense,2,0,0,0,2,1,1,6872549.476
2013,Navy,Defense,2,0,1,0,2,0,1,6982453
2013,Navy,Defense,2,0,1,1,0,1,1,1066608
2013,Navy,Defense,2,1,0,0,2,0,1,10385315
2013,Navy,Defense,2,1,1,1,2,1,1,0
2013,Navy,Defense,4,0,0,1,2,1,1,0
2013,Navy,Defense,4,0,1,0,2,1,1,95446590.65
2013,Navy,Defense,4,0,1,1,2,0,1,112655
2013,Navy,Defense,4,1,0,0,0,0,1,-90
2013,Navy,Defense,4,1,0,0,2,1,1,18323397.38
2013,Navy,Defense,4,1,0,1,2,0,1,4076006617
2013,Navy,Defense,4,1,1,0,2,0,1,215130576
2013,Navy,Defense,4,1,1,2,2,1,1,309917.5605
2013,Other DoD,Defense,NULL,0,0,0,2,NULL,NULL,4003595162
2013,Other DoD,Defense,NULL,0,0,2,0,NULL,NULL,178109303.8
2013,Other DoD,Defense,NULL,0,1,1,0,NULL,NULL,48998942.82
2013,Other DoD,Defense,NULL,0,1,2,2,NULL,NULL,10684689.15
2013,Other DoD,Defense,NULL,1,0,1,0,NULL,NULL,15144686.65
2013,Other DoD,Defense,NULL,1,0,2,2,NULL,NULL,63388120.39
2013,Other DoD,Defense,NULL,1,1,0,0,NULL,NULL,-19163975.62
2013,Other DoD,Defense,NULL,1,1,1,2,NULL,NULL,28735948.84
2013,Other DoD,Defense,2,0,1,2,2,NULL,NULL,52810391.7
2013,Other DoD,Defense,2,1,0,2,2,NULL,NULL,132746568.3
2013,Other DoD,Defense,2,1,1,1,2,NULL,NULL,17861108.14
2013,Other DoD,Defense,4,0,0,1,2,NULL,NULL,382043160.4
2013,Other DoD,Defense,4,0,1,0,2,NULL,NULL,660368612
2013,Other DoD,Defense,4,0,1,2,0,NULL,NULL,118248496.8
2013,Other DoD,Defense,4,1,0,0,2,NULL,NULL,88592590.69
2013,Other DoD,Defense,4,1,0,2,0,NULL,NULL,1108723.011
2013,Other DoD,Defense,4,1,1,1,0,NULL,NULL,13825804.52
2013,Other DoD,Defense,4,1,1,2,2,NULL,NULL,24163295.36
2014,Air Force,Defense,NULL,0,0,2,2,NULL,NULL,2061772460
2011,Air Force,Defense,NULL,1,1,0,2,NULL,NULL,447944488.8
2011,Air Force,Defense,NULL,1,1,2,0,NULL,NULL,3480599.94
2011,Air Force,Defense,2,0,0,0,0,1,1,11208571.96
2011,Air Force,Defense,2,0,0,1,2,1,1,16786019.71
2011,Air Force,Defense,2,1,0,0,2,1,1,8186.1
2011,Air Force,Defense,2,1,1,0,2,0,1,0
2011,Air Force,Defense,2,1,1,1,0,1,1,0
2011,Air Force,Defense,2,1,1,2,2,1,1,8895670.63
2011,Air Force,Defense,4,0,0,0,0,0,0,0
2011,Air Force,Defense,4,0,0,2,2,1,1,474932
2011,Air Force,Defense,4,1,0,1,0,0,1,1521570
2011,Air Force,Defense,4,1,0,1,2,1,1,1811645561
2011,Air Force,Defense,4,1,1,0,0,0,1,187650414.9
2011,Air Force,Defense,4,1,1,0,2,1,1,202885196.1
2011,Air Force,Defense,4,1,1,1,2,0,1,-681057.65
2011,Army,Defense,2,0,0,0,0,NULL,NULL,1432134200
2011,Army,Defense,2,0,0,1,2,NULL,NULL,874783474.9
2011,Army,Defense,2,0,1,0,2,NULL,NULL,4254113968
2011,Army,Defense,2,0,1,2,0,NULL,NULL,243264488.9
2011,Army,Defense,2,1,0,0,2,NULL,NULL,1140214311
2011,Army,Defense,2,1,0,2,0,NULL,NULL,51976186.73
2011,Army,Defense,2,1,1,1,0,NULL,NULL,49117563.38
2011,Army,Defense,2,1,1,2,2,NULL,NULL,618486104.6
2011,Army,Defense,4,0,0,1,0,NULL,NULL,1614642965
2011,Army,Defense,4,0,0,2,2,NULL,NULL,510503317.6
2011,Army,Defense,4,0,1,0,0,NULL,NULL,2633148090
2011,Army,Defense,4,0,1,1,2,NULL,NULL,207103172.5
2011,Army,Defense,4,1,0,0,0,NULL,NULL,1630904220
2011,Army,Defense,4,1,0,1,2,NULL,NULL,1056698331
2011,Army,Defense,4,1,1,0,2,NULL,NULL,893417851
2011,Army,Defense,4,1,1,2,0,NULL,NULL,18996257.82
2011,DLA,Defense,2,0,0,0,0,NULL,NULL,7087950.03
2011,DLA,Defense,2,0,0,1,2,NULL,NULL,53842255.44
2011,DLA,Defense,2,0,1,0,2,NULL,NULL,569279034.9
2011,DLA,Defense,2,1,0,0,2,NULL,NULL,441661747.1
2011,DLA,Defense,2,1,1,2,2,NULL,NULL,24368515.4
2011,DLA,Defense,4,0,0,1,0,NULL,NULL,15574749.72
2011,DLA,Defense,4,0,0,2,2,NULL,NULL,49551215.4
2011,DLA,Defense,4,0,1,0,0,NULL,NULL,1661146.79
2011,DLA,Defense,4,0,1,1,2,NULL,NULL,233732406.1
2011,DLA,Defense,4,1,0,1,2,NULL,NULL,99740279.27
2011,DLA,Defense,4,1,1,0,2,NULL,NULL,605933692.9
2011,MilitaryHealth,Defense,NULL,0,0,2,2,NULL,NULL,1789088953
2011,MilitaryHealth,Defense,NULL,0,1,1,2,NULL,NULL,-842375.52
2011,Navy,Defense,NULL,0,0,1,2,NULL,NULL,2647713626
2011,Navy,Defense,NULL,0,1,0,2,NULL,NULL,5722051172
2011,Navy,Defense,NULL,0,1,2,0,NULL,NULL,41766498.44
2011,Navy,Defense,NULL,1,0,0,2,NULL,NULL,2515702901
2011,Navy,Defense,NULL,1,0,2,0,NULL,NULL,6646466720
2011,Navy,Defense,NULL,1,1,1,0,NULL,NULL,102348438.7
2011,Navy,Defense,NULL,1,1,2,2,NULL,NULL,5932955.38
2011,Navy,Defense,2,0,0,0,2,NULL,NULL,1970697792
2011,Navy,Defense,2,0,0,2,0,NULL,NULL,5076709527
2011,Navy,Defense,2,0,1,1,0,NULL,NULL,145370323.1
2011,Navy,Defense,2,1,0,1,0,NULL,NULL,332889827.1
2011,Navy,Defense,2,1,1,0,0,NULL,NULL,345544391.7
2011,Navy,Defense,2,1,1,0,2,1,1,78924378.95
2011,Navy,Defense,4,0,0,0,0,NULL,NULL,1293735294
2011,Navy,Defense,4,0,0,0,2,1,1,6484573.87
2011,Navy,Defense,4,0,1,0,2,0,1,31352855.01
2011,Navy,Defense,4,0,1,2,0,0,1,-4744687
2011,Navy,Defense,4,1,0,0,2,0,1,13307026.08
2011,Navy,Defense,4,1,0,2,2,1,1,147174830
2011,Navy,Defense,4,1,1,0,0,1,1,116802708.2
2011,Navy,Defense,4,1,1,1,2,1,1,1361398.96
2011,Other DoD,Defense,NULL,0,0,1,0,NULL,NULL,583418245
2011,Other DoD,Defense,NULL,0,0,2,2,NULL,NULL,448518812.1
2011,Other DoD,Defense,NULL,0,1,0,0,NULL,NULL,683666278.7
2013,Navy,Defense,4,0,0,0,2,NULL,NULL,709724821.8
2013,Navy,Defense,4,0,0,2,0,NULL,NULL,2214103364
2013,Navy,Defense,4,0,1,1,0,NULL,NULL,55518087.62
2013,Navy,Defense,4,1,0,1,0,NULL,NULL,502810274.4
2013,Navy,Defense,4,1,0,2,2,0,1,5553736569
2013,Navy,Defense,4,1,1,0,0,NULL,NULL,397867650
2013,Navy,Defense,4,1,1,0,2,1,1,711929732.2
2013,Other DoD,Defense,NULL,0,0,1,2,NULL,NULL,260700538.2
2013,Other DoD,Defense,NULL,0,1,0,2,NULL,NULL,746875753.9
2013,Other DoD,Defense,NULL,0,1,2,0,NULL,NULL,39529743.31
2013,Other DoD,Defense,NULL,1,0,0,2,NULL,NULL,28605645.99
2013,Other DoD,Defense,NULL,1,0,2,0,NULL,NULL,5678710.657
2013,Other DoD,Defense,NULL,1,1,1,0,NULL,NULL,10774479.45
2013,Other DoD,Defense,NULL,1,1,2,2,NULL,NULL,13558.1406
2014,Air Force,Defense,NULL,0,1,2,2,NULL,NULL,79240314.25
2014,Air Force,Defense,NULL,1,0,2,2,NULL,NULL,332658571.6
2014,Air Force,Defense,NULL,1,1,1,2,NULL,NULL,146546503.7
2014,Air Force,Defense,2,0,0,0,0,1,1,16297.6722
2014,Air Force,Defense,2,0,0,1,2,1,1,182077821.9
2014,Air Force,Defense,2,0,1,0,2,1,1,50917523.87
2014,Air Force,Defense,2,0,1,1,2,0,1,6467402.5
2014,Air Force,Defense,2,1,0,0,2,1,1,10695099
2014,Air Force,Defense,2,1,1,0,2,0,1,6860183.184
2014,Air Force,Defense,2,1,1,1,0,1,1,6428543.563
2014,Air Force,Defense,4,1,1,0,0,0,1,10154444.42
2014,Army,Defense,NULL,0,0,0,2,NULL,NULL,12257277303
2014,Army,Defense,NULL,0,0,2,0,NULL,NULL,1806468797
2014,Army,Defense,NULL,0,1,1,0,NULL,NULL,68430590.88
2014,Army,Defense,NULL,0,1,2,2,NULL,NULL,170254431.5
